x t u
0.973612 0.037931 -0.080188
0.976890 0.037931 -0.070303
0.980167 0.037931 -0.060389
0.983445 0.037931 -0.050448
0.986722 0.037931 -0.040487
0.990000 0.037931 -0.030508
0.010000 0.041034 0.030358
0.013278 0.041034 0.040287
0.016555 0.041034 0.050200
0.019833 0.041034 0.060091
0.023110 0.041034 0.069957
0.026388 0.041034 0.079793
0.029666 0.041034 0.089596
0.032943 0.041034 0.099360
0.036221 0.041034 0.109082
0.039498 0.041034 0.118758
0.042776 0.041034 0.128384
0.046054 0.041034 0.137955
0.049331 0.041034 0.147468
0.052609 0.041034 0.156918
0.055886 0.041034 0.166301
0.059164 0.041034 0.175614
0.062441 0.041034 0.184853
0.065719 0.041034 0.194013
0.068997 0.041034 0.203091
0.072274 0.041034 0.212083
0.075552 0.041034 0.220985
0.078829 0.041034 0.229793
0.082107 0.041034 0.238503
0.085385 0.041034 0.247113
0.088662 0.041034 0.255617
0.091940 0.041034 0.264014
0.095217 0.041034 0.272298
0.098495 0.041034 0.280467
0.101773 0.041034 0.288517
0.105050 0.041034 0.296444
0.108328 0.041034 0.304246
0.111605 0.041034 0.311919
0.114883 0.041034 0.319460
0.118161 0.041034 0.326865
0.121438 0.041034 0.334131
0.124716 0.041034 0.341256
0.127993 0.041034 0.348236
0.131271 0.041034 0.355068
0.134548 0.041034 0.361750
0.137826 0.041034 0.368278
0.141104 0.041034 0.374651
0.144381 0.041034 0.380864
0.147659 0.041034 0.386916
0.150936 0.041034 0.392803
0.154214 0.041034 0.398524
0.157492 0.041034 0.404076
0.160769 0.041034 0.409457
0.164047 0.041034 0.414664
0.167324 0.041034 0.419695
0.170602 0.041034 0.424549
0.173880 0.041034 0.429222
0.177157 0.041034 0.433713
0.180435 0.041034 0.438020
0.183712 0.041034 0.442142
0.186990 0.041034 0.446076
0.190268 0.041034 0.449821
0.193545 0.041034 0.453375
0.196823 0.041034 0.456736
0.200100 0.041034 0.459904
0.203378 0.041034 0.462877
0.206656 0.041034 0.465654
0.209933 0.041034 0.468233
0.213211 0.041034 0.470614
0.216488 0.041034 0.472795
0.219766 0.041034 0.474776
0.223043 0.041034 0.476555
0.226321 0.041034 0.478132
0.229599 0.041034 0.479506
0.232876 0.041034 0.480677
0.236154 0.041034 0.481645
0.239431 0.041034 0.482408
0.242709 0.041034 0.482966
0.245987 0.041034 0.483319
0.249264 0.041034 0.483468
0.252542 0.041034 0.483411
0.255819 0.041034 0.483150
0.259097 0.041034 0.482684
0.262375 0.041034 0.482012
0.265652 0.041034 0.481137
0.268930 0.041034 0.480057
0.272207 0.041034 0.478774
0.275485 0.041034 0.477288
0.278763 0.041034 0.475600
0.282040 0.041034 0.473709
0.285318 0.041034 0.471618
0.288595 0.041034 0.469327
0.291873 0.041034 0.466837
0.295151 0.041034 0.464148
0.298428 0.041034 0.461263
0.301706 0.041034 0.458183
0.304983 0.041034 0.454908
0.308261 0.041034 0.451440
0.311538 0.041034 0.447781
0.314816 0.041034 0.443931
0.318094 0.041034 0.439894
0.321371 0.041034 0.435670
0.324649 0.041034 0.431261
0.327926 0.041034 0.426669
0.331204 0.041034 0.421897
0.334482 0.041034 0.416945
0.337759 0.041034 0.411817
0.341037 0.041034 0.406514
0.344314 0.041034 0.401038
0.347592 0.041034 0.395393
0.350870 0.041034 0.389580
0.354147 0.041034 0.383601
0.357425 0.041034 0.377460
0.360702 0.041034 0.371159
0.363980 0.041034 0.364700
0.367258 0.041034 0.358087
0.370535 0.041034 0.351322
0.373813 0.041034 0.344408
0.377090 0.041034 0.337348
0.380368 0.041034 0.330145
0.383645 0.041034 0.322801
0.386923 0.041034 0.315321
0.390201 0.041034 0.307707
0.393478 0.041034 0.299963
0.396756 0.041034 0.292092
0.400033 0.041034 0.284096
0.403311 0.041034 0.275980
0.406589 0.041034 0.267747
0.409866 0.041034 0.259401
0.413144 0.041034 0.250944
0.416421 0.041034 0.242382
0.419699 0.041034 0.233716
0.422977 0.041034 0.224951
0.426254 0.041034 0.216091
0.429532 0.041034 0.207139
0.432809 0.041034 0.198099
0.436087 0.041034 0.188976
0.439365 0.041034 0.179772
0.442642 0.041034 0.170492
0.445920 0.041034 0.161139
0.449197 0.041034 0.151718
0.452475 0.041034 0.142233
0.455753 0.041034 0.132688
0.459030 0.041034 0.123086
0.462308 0.041034 0.113433
0.465585 0.041034 0.103731
0.468863 0.041034 0.093985
0.472140 0.041034 0.084199
0.475418 0.041034 0.074377
0.478696 0.041034 0.064524
0.481973 0.041034 0.054644
0.485251 0.041034 0.044740
0.488528 0.041034 0.034818
0.491806 0.041034 0.024880
0.495084 0.041034 0.014932
0.498361 0.041034 0.004978
0.501639 0.041034 -0.004978
0.504916 0.041034 -0.014932
0.508194 0.041034 -0.024880
0.511472 0.041034 -0.034818
0.514749 0.041034 -0.044740
0.518027 0.041034 -0.054644
0.521304 0.041034 -0.064524
0.524582 0.041034 -0.074377
0.527860 0.041034 -0.084199
0.531137 0.041034 -0.093985
0.534415 0.041034 -0.103731
0.537692 0.041034 -0.113433
0.540970 0.041034 -0.123086
0.544247 0.041034 -0.132688
0.547525 0.041034 -0.142233
0.550803 0.041034 -0.151718
0.554080 0.041034 -0.161139
0.557358 0.041034 -0.170492
0.560635 0.041034 -0.179772
0.563913 0.041034 -0.188976
0.567191 0.041034 -0.198099
0.570468 0.041034 -0.207139
0.573746 0.041034 -0.216091
0.577023 0.041034 -0.224951
0.580301 0.041034 -0.233716
0.583579 0.041034 -0.242382
0.586856 0.041034 -0.250944
0.590134 0.041034 -0.259401
0.593411 0.041034 -0.267747
0.596689 0.041034 -0.275980
0.599967 0.041034 -0.284096
0.603244 0.041034 -0.292092
0.606522 0.041034 -0.299963
0.609799 0.041034 -0.307707
0.613077 0.041034 -0.315321
0.616355 0.041034 -0.322801
0.619632 0.041034 -0.330145
0.622910 0.041034 -0.337348
0.626187 0.041034 -0.344408
0.629465 0.041034 -0.351322
0.632742 0.041034 -0.358087
0.636020 0.041034 -0.364700
0.639298 0.041034 -0.371159
0.642575 0.041034 -0.377460
0.645853 0.041034 -0.383601
0.649130 0.041034 -0.389580
0.652408 0.041034 -0.395393
0.655686 0.041034 -0.401038
0.658963 0.041034 -0.406514
0.662241 0.041034 -0.411817
0.665518 0.041034 -0.416945
0.668796 0.041034 -0.421897
0.672074 0.041034 -0.426669
0.675351 0.041034 -0.431261
0.678629 0.041034 -0.435670
0.681906 0.041034 -0.439894
0.685184 0.041034 -0.443931
0.688462 0.041034 -0.447781
0.691739 0.041034 -0.451440
0.695017 0.041034 -0.454908
0.698294 0.041034 -0.458183
0.701572 0.041034 -0.461263
0.704849 0.041034 -0.464148
0.708127 0.041034 -0.466837
0.711405 0.041034 -0.469327
0.714682 0.041034 -0.471618
0.717960 0.041034 -0.473709
0.721237 0.041034 -0.475600
0.724515 0.041034 -0.477288
0.727793 0.041034 -0.478774
0.731070 0.041034 -0.480057
0.734348 0.041034 -0.481137
0.737625 0.041034 -0.482012
0.740903 0.041034 -0.482684
0.744181 0.041034 -0.483150
0.747458 0.041034 -0.483411
0.750736 0.041034 -0.483468
0.754013 0.041034 -0.483319
0.757291 0.041034 -0.482966
0.760569 0.041034 -0.482408
0.763846 0.041034 -0.481645
0.767124 0.041034 -0.480677
0.770401 0.041034 -0.479506
0.773679 0.041034 -0.478132
0.776957 0.041034 -0.476555
0.780234 0.041034 -0.474776
0.783512 0.041034 -0.472795
0.786789 0.041034 -0.470614
0.790067 0.041034 -0.468233
0.793344 0.041034 -0.465654
0.796622 0.041034 -0.462877
0.799900 0.041034 -0.459904
0.803177 0.041034 -0.456736
0.806455 0.041034 -0.453375
0.809732 0.041034 -0.449821
0.813010 0.041034 -0.446076
0.816288 0.041034 -0.442142
0.819565 0.041034 -0.438020
0.822843 0.041034 -0.433713
0.826120 0.041034 -0.429222
0.829398 0.041034 -0.424549
0.832676 0.041034 -0.419695
0.835953 0.041034 -0.414664
0.839231 0.041034 -0.409457
0.842508 0.041034 -0.404076
0.845786 0.041034 -0.398524
0.849064 0.041034 -0.392803
0.852341 0.041034 -0.386916
0.855619 0.041034 -0.380864
0.858896 0.041034 -0.374651
0.862174 0.041034 -0.368278
0.865452 0.041034 -0.361750
0.868729 0.041034 -0.355068
0.872007 0.041034 -0.348236
0.875284 0.041034 -0.341256
0.878562 0.041034 -0.334131
0.881839 0.041034 -0.326865
0.885117 0.041034 -0.319460
0.888395 0.041034 -0.311919
0.891672 0.041034 -0.304246
0.894950 0.041034 -0.296444
0.898227 0.041034 -0.288517
0.901505 0.041034 -0.280467
0.904783 0.041034 -0.272298
0.908060 0.041034 -0.264014
0.911338 0.041034 -0.255617
0.914615 0.041034 -0.247113
0.917893 0.041034 -0.238503
0.921171 0.041034 -0.229793
0.924448 0.041034 -0.220985
0.927726 0.041034 -0.212083
0.931003 0.041034 -0.203091
0.934281 0.041034 -0.194013
0.937559 0.041034 -0.184853
0.940836 0.041034 -0.175614
0.944114 0.041034 -0.166301
0.947391 0.041034 -0.156918
0.950669 0.041034 -0.147468
0.953946 0.041034 -0.137955
0.957224 0.041034 -0.128384
0.960502 0.041034 -0.118758
0.963779 0.041034 -0.109082
0.967057 0.041034 -0.099360
0.970334 0.041034 -0.089596
0.973612 0.041034 -0.079793
0.976890 0.041034 -0.069957
0.980167 0.041034 -0.060091
0.983445 0.041034 -0.050200
0.986722 0.041034 -0.040287
0.990000 0.041034 -0.030358
0.010000 0.044138 0.030196
0.013278 0.044138 0.040072
0.016555 0.044138 0.049932
0.019833 0.044138 0.059771
0.023110 0.044138 0.069584
0.026388 0.044138 0.079368
0.029666 0.044138 0.089118
0.032943 0.044138 0.098830
0.036221 0.044138 0.108501
0.039498 0.044138 0.118125
0.042776 0.044138 0.127699
0.046054 0.044138 0.137219
0.049331 0.044138 0.146681
0.052609 0.044138 0.156081
0.055886 0.044138 0.165415
0.059164 0.044138 0.174678
0.062441 0.044138 0.183867
0.065719 0.044138 0.192979
0.068997 0.044138 0.202008
0.072274 0.044138 0.210952
0.075552 0.044138 0.219806
0.078829 0.044138 0.228567
0.082107 0.044138 0.237232
0.085385 0.044138 0.245795
0.088662 0.044138 0.254255
0.091940 0.044138 0.262606
0.095217 0.044138 0.270846
0.098495 0.044138 0.278972
0.101773 0.044138 0.286979
0.105050 0.044138 0.294864
0.108328 0.044138 0.302624
0.111605 0.044138 0.310256
0.114883 0.044138 0.317756
0.118161 0.044138 0.325122
0.121438 0.044138 0.332350
0.124716 0.044138 0.339436
0.127993 0.044138 0.346379
0.131271 0.044138 0.353175
0.134548 0.044138 0.359821
0.137826 0.044138 0.366315
0.141104 0.044138 0.372653
0.144381 0.044138 0.378833
0.147659 0.044138 0.384853
0.150936 0.044138 0.390709
0.154214 0.044138 0.396400
0.157492 0.044138 0.401922
0.160769 0.044138 0.407274
0.164047 0.044138 0.412453
0.167324 0.044138 0.417458
0.170602 0.044138 0.422285
0.173880 0.044138 0.426933
0.177157 0.044138 0.431401
0.180435 0.044138 0.435685
0.183712 0.044138 0.439784
0.186990 0.044138 0.443697
0.190268 0.044138 0.447422
0.193545 0.044138 0.450957
0.196823 0.044138 0.454301
0.200100 0.044138 0.457452
0.203378 0.044138 0.460409
0.206656 0.044138 0.463171
0.209933 0.044138 0.465737
0.213211 0.044138 0.468105
0.216488 0.044138 0.470274
0.219766 0.044138 0.472244
0.223043 0.044138 0.474014
0.226321 0.044138 0.475583
0.229599 0.044138 0.476950
0.232876 0.044138 0.478115
0.236154 0.044138 0.479077
0.239431 0.044138 0.479836
0.242709 0.044138 0.480391
0.245987 0.044138 0.480742
0.249264 0.044138 0.480890
0.252542 0.044138 0.480834
0.255819 0.044138 0.480574
0.259097 0.044138 0.480110
0.262375 0.044138 0.479443
0.265652 0.044138 0.478572
0.268930 0.044138 0.477498
0.272207 0.044138 0.476222
0.275485 0.044138 0.474743
0.278763 0.044138 0.473064
0.282040 0.044138 0.471184
0.285318 0.044138 0.469104
0.288595 0.044138 0.466825
0.291873 0.044138 0.464348
0.295151 0.044138 0.461674
0.298428 0.044138 0.458804
0.301706 0.044138 0.455740
0.304983 0.044138 0.452482
0.308261 0.044138 0.449033
0.311538 0.044138 0.445393
0.314816 0.044138 0.441564
0.318094 0.044138 0.437548
0.321371 0.044138 0.433347
0.324649 0.044138 0.428962
0.327926 0.044138 0.424394
0.331204 0.044138 0.419647
0.334482 0.044138 0.414722
0.337759 0.044138 0.409621
0.341037 0.044138 0.404346
0.344314 0.044138 0.398900
0.347592 0.044138 0.393285
0.350870 0.044138 0.387502
0.354147 0.044138 0.381556
0.357425 0.044138 0.375447
0.360702 0.044138 0.369180
0.363980 0.044138 0.362756
0.367258 0.044138 0.356178
0.370535 0.044138 0.349449
0.373813 0.044138 0.342572
0.377090 0.044138 0.335549
0.380368 0.044138 0.328384
0.383645 0.044138 0.321080
0.386923 0.044138 0.313640
0.390201 0.044138 0.306067
0.393478 0.044138 0.298364
0.396756 0.044138 0.290534
0.400033 0.044138 0.282581
0.403311 0.044138 0.274509
0.406589 0.044138 0.266320
0.409866 0.044138 0.258018
0.413144 0.044138 0.249606
0.416421 0.044138 0.241089
0.419699 0.044138 0.232470
0.422977 0.044138 0.223752
0.426254 0.044138 0.214939
0.429532 0.044138 0.206035
0.432809 0.044138 0.197043
0.436087 0.044138 0.187968
0.439365 0.044138 0.178813
0.442642 0.044138 0.169583
0.445920 0.044138 0.160280
0.449197 0.044138 0.150910
0.452475 0.044138 0.141475
0.455753 0.044138 0.131981
0.459030 0.044138 0.122430
0.462308 0.044138 0.112828
0.465585 0.044138 0.103177
0.468863 0.044138 0.093484
0.472140 0.044138 0.083750
0.475418 0.044138 0.073981
0.478696 0.044138 0.064180
0.481973 0.044138 0.054352
0.485251 0.044138 0.044502
0.488528 0.044138 0.034632
0.491806 0.044138 0.024748
0.495084 0.044138 0.014853
0.498361 0.044138 0.004952
0.501639 0.044138 -0.004952
0.504916 0.044138 -0.014853
0.508194 0.044138 -0.024748
0.511472 0.044138 -0.034632
0.514749 0.044138 -0.044502
0.518027 0.044138 -0.054352
0.521304 0.044138 -0.064180
0.524582 0.044138 -0.073981
0.527860 0.044138 -0.083750
0.531137 0.044138 -0.093484
0.534415 0.044138 -0.103177
0.537692 0.044138 -0.112828
0.540970 0.044138 -0.122430
0.544247 0.044138 -0.131981
0.547525 0.044138 -0.141475
0.550803 0.044138 -0.150910
0.554080 0.044138 -0.160280
0.557358 0.044138 -0.169583
0.560635 0.044138 -0.178813
0.563913 0.044138 -0.187968
0.567191 0.044138 -0.197043
0.570468 0.044138 -0.206035
0.573746 0.044138 -0.214939
0.577023 0.044138 -0.223752
0.580301 0.044138 -0.232470
0.583579 0.044138 -0.241089
0.586856 0.044138 -0.249606
0.590134 0.044138 -0.258018
0.593411 0.044138 -0.266320
0.596689 0.044138 -0.274509
0.599967 0.044138 -0.282581
0.603244 0.044138 -0.290534
0.606522 0.044138 -0.298364
0.609799 0.044138 -0.306067
0.613077 0.044138 -0.313640
0.616355 0.044138 -0.321080
0.619632 0.044138 -0.328384
0.622910 0.044138 -0.335549
0.626187 0.044138 -0.342572
0.629465 0.044138 -0.349449
0.632742 0.044138 -0.356178
0.636020 0.044138 -0.362756
0.639298 0.044138 -0.369180
0.642575 0.044138 -0.375447
0.645853 0.044138 -0.381556
0.649130 0.044138 -0.387502
0.652408 0.044138 -0.393285
0.655686 0.044138 -0.398900
0.658963 0.044138 -0.404346
0.662241 0.044138 -0.409621
0.665518 0.044138 -0.414722
0.668796 0.044138 -0.419647
0.672074 0.044138 -0.424394
0.675351 0.044138 -0.428962
0.678629 0.044138 -0.433347
0.681906 0.044138 -0.437548
0.685184 0.044138 -0.441564
0.688462 0.044138 -0.445393
0.691739 0.044138 -0.449033
0.695017 0.044138 -0.452482
0.698294 0.044138 -0.455740
0.701572 0.044138 -0.458804
0.704849 0.044138 -0.461674
0.708127 0.044138 -0.464348
0.711405 0.044138 -0.466825
0.714682 0.044138 -0.469104
0.717960 0.044138 -0.471184
0.721237 0.044138 -0.473064
0.724515 0.044138 -0.474743
0.727793 0.044138 -0.476222
0.731070 0.044138 -0.477498
0.734348 0.044138 -0.478572
0.737625 0.044138 -0.479443
0.740903 0.044138 -0.480110
0.744181 0.044138 -0.480574
0.747458 0.044138 -0.480834
0.750736 0.044138 -0.480890
0.754013 0.044138 -0.480742
0.757291 0.044138 -0.480391
0.760569 0.044138 -0.479836
0.763846 0.044138 -0.479077
0.767124 0.044138 -0.478115
0.770401 0.044138 -0.476950
0.773679 0.044138 -0.475583
0.776957 0.044138 -0.474014
0.780234 0.044138 -0.472244
0.783512 0.044138 -0.470274
0.786789 0.044138 -0.468105
0.790067 0.044138 -0.465737
0.793344 0.044138 -0.463171
0.796622 0.044138 -0.460409
0.799900 0.044138 -0.457452
0.803177 0.044138 -0.454301
0.806455 0.044138 -0.450957
0.809732 0.044138 -0.447422
0.813010 0.044138 -0.443697
0.816288 0.044138 -0.439784
0.819565 0.044138 -0.435685
0.822843 0.044138 -0.431401
0.826120 0.044138 -0.426933
0.829398 0.044138 -0.422285
0.832676 0.044138 -0.417458
0.835953 0.044138 -0.412453
0.839231 0.044138 -0.407274
0.842508 0.044138 -0.401922
0.845786 0.044138 -0.396400
0.849064 0.044138 -0.390709
0.852341 0.044138 -0.384853
0.855619 0.044138 -0.378833
0.858896 0.044138 -0.372653
0.862174 0.044138 -0.366315
0.865452 0.044138 -0.359821
0.868729 0.044138 -0.353175
0.872007 0.044138 -0.346379
0.875284 0.044138 -0.339436
0.878562 0.044138 -0.332350
0.881839 0.044138 -0.325122
0.885117 0.044138 -0.317756
0.888395 0.044138 -0.310256
0.891672 0.044138 -0.302624
0.894950 0.044138 -0.294864
0.898227 0.044138 -0.286979
0.901505 0.044138 -0.278972
0.904783 0.044138 -0.270846
0.908060 0.044138 -0.262606
0.911338 0.044138 -0.254255
0.914615 0.044138 -0.245795
0.917893 0.044138 -0.237232
0.921171 0.044138 -0.228567
0.924448 0.044138 -0.219806
0.927726 0.044138 -0.210952
0.931003 0.044138 -0.202008
0.934281 0.044138 -0.192979
0.937559 0.044138 -0.183867
0.940836 0.044138 -0.174678
0.944114 0.044138 -0.165415
0.947391 0.044138 -0.156081
0.950669 0.044138 -0.146681
0.953946 0.044138 -0.137219
0.957224 0.044138 -0.127699
0.960502 0.044138 -0.118125
0.963779 0.044138 -0.108501
0.967057 0.044138 -0.098830
0.970334 0.044138 -0.089118
0.973612 0.044138 -0.079368
0.976890 0.044138 -0.069584
0.980167 0.044138 -0.059771
0.983445 0.044138 -0.049932
0.986722 0.044138 -0.040072
0.990000 0.044138 -0.030196
0.010000 0.047241 0.030022
0.013278 0.047241 0.039842
0.016555 0.047241 0.049646
0.019833 0.047241 0.059428
0.023110 0.047241 0.069185
0.026388 0.047241 0.078912
0.029666 0.047241 0.088606
0.032943 0.047241 0.098263
0.036221 0.047241 0.107878
0.039498 0.047241 0.117447
0.042776 0.047241 0.126966
0.046054 0.047241 0.136432
0.049331 0.047241 0.145839
0.052609 0.047241 0.155185
0.055886 0.047241 0.164465
0.059164 0.047241 0.173675
0.062441 0.047241 0.182812
0.065719 0.047241 0.191871
0.068997 0.047241 0.200848
0.072274 0.047241 0.209741
0.075552 0.047241 0.218544
0.078829 0.047241 0.227255
0.082107 0.047241 0.235870
0.085385 0.047241 0.244384
0.088662 0.047241 0.252795
0.091940 0.047241 0.261099
0.095217 0.047241 0.269292
0.098495 0.047241 0.277370
0.101773 0.047241 0.285331
0.105050 0.047241 0.293171
0.108328 0.047241 0.300887
0.111605 0.047241 0.308475
0.114883 0.047241 0.315932
0.118161 0.047241 0.323256
0.121438 0.047241 0.330442
0.124716 0.047241 0.337488
0.127993 0.047241 0.344391
0.131271 0.047241 0.351148
0.134548 0.047241 0.357756
0.137826 0.047241 0.364212
0.141104 0.047241 0.370514
0.144381 0.047241 0.376658
0.147659 0.047241 0.382643
0.150936 0.047241 0.388466
0.154214 0.047241 0.394124
0.157492 0.047241 0.399615
0.160769 0.047241 0.404936
0.164047 0.047241 0.410086
0.167324 0.047241 0.415061
0.170602 0.047241 0.419861
0.173880 0.047241 0.424483
0.177157 0.047241 0.428924
0.180435 0.047241 0.433184
0.183712 0.047241 0.437260
0.186990 0.047241 0.441150
0.190268 0.047241 0.444854
0.193545 0.047241 0.448369
0.196823 0.047241 0.451693
0.200100 0.047241 0.454826
0.203378 0.047241 0.457766
0.206656 0.047241 0.460513
0.209933 0.047241 0.463063
0.213211 0.047241 0.465418
0.216488 0.047241 0.467575
0.219766 0.047241 0.469533
0.223043 0.047241 0.471293
0.226321 0.047241 0.472853
0.229599 0.047241 0.474212
0.232876 0.047241 0.475370
0.236154 0.047241 0.476327
0.239431 0.047241 0.477081
0.242709 0.047241 0.477633
0.245987 0.047241 0.477983
0.249264 0.047241 0.478130
0.252542 0.047241 0.478074
0.255819 0.047241 0.477815
0.259097 0.047241 0.477354
0.262375 0.047241 0.476690
0.265652 0.047241 0.475824
0.268930 0.047241 0.474757
0.272207 0.047241 0.473488
0.275485 0.047241 0.472018
0.278763 0.047241 0.470348
0.282040 0.047241 0.468479
0.285318 0.047241 0.466411
0.288595 0.047241 0.464145
0.291873 0.047241 0.461682
0.295151 0.047241 0.459023
0.298428 0.047241 0.456170
0.301706 0.047241 0.453124
0.304983 0.047241 0.449885
0.308261 0.047241 0.446455
0.311538 0.047241 0.442836
0.314816 0.047241 0.439030
0.318094 0.047241 0.435037
0.321371 0.047241 0.430859
0.324649 0.047241 0.426499
0.327926 0.047241 0.421958
0.331204 0.047241 0.417238
0.334482 0.047241 0.412341
0.337759 0.047241 0.407270
0.341037 0.047241 0.402025
0.344314 0.047241 0.396610
0.347592 0.047241 0.391027
0.350870 0.047241 0.385278
0.354147 0.047241 0.379366
0.357425 0.047241 0.373292
0.360702 0.047241 0.367061
0.363980 0.047241 0.360673
0.367258 0.047241 0.354133
0.370535 0.047241 0.347443
0.373813 0.047241 0.340605
0.377090 0.047241 0.333623
0.380368 0.047241 0.326499
0.383645 0.047241 0.319237
0.386923 0.047241 0.311840
0.390201 0.047241 0.304310
0.393478 0.047241 0.296651
0.396756 0.047241 0.288866
0.400033 0.047241 0.280959
0.403311 0.047241 0.272933
0.406589 0.047241 0.264791
0.409866 0.047241 0.256537
0.413144 0.047241 0.248174
0.416421 0.047241 0.239705
0.419699 0.047241 0.231135
0.422977 0.047241 0.222467
0.426254 0.047241 0.213705
0.429532 0.047241 0.204852
0.432809 0.047241 0.195912
0.436087 0.047241 0.186889
